tournament,bid,seed,rWon,code,school,gender,speaks,phouse,location,state,grad,numGender,facPhouse,facInstate,numInstate
College Prep,Quarters,52,3,Harvard-Westlake LM,Harvard-Westlake,female,113.9,1,California,California,2019,0,Powerhouse,instate,1
College Prep,Quarters,51,3,Harvard-Westlake MG,Harvard-Westlake,male,114,1,California,California,2019,1,Powerhouse,instate,1
College Prep,Quarters,40,4,Harvard-Westlake WP,Harvard-Westlake,male,113.3,1,California,California,2018,1,Powerhouse,instate,1
College Prep,Quarters,32,4,Immaculate Heart DD,Immaculate Heart,female,115,0,California,California,2018,0,non-Powerhouse,instate,1
College Prep,Quarters,20,4,Interlake AL,Interlake,female,116.1,0,California,Washington,2016,0,non-Powerhouse,outofstate,0
College Prep,Quarters,59,3,Interlake FG,Interlake,male,113.1,0,California,Washington,2018,1,non-Powerhouse,outofstate,0
College Prep,Quarters,94,2,Interlake RM,Interlake,male,110.7,0,California,Washington,2017,1,non-Powerhouse,outofstate,0
College Prep,Quarters,7,5,La Canada AZ,La Canada,male,117.1,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,25,4,La Reina EP,La Reina,female,115.5,0,California,California,2016,0,non-Powerhouse,instate,1
College Prep,Quarters,88,2,La Reina ES,La Reina,female,111.52,0,California,California,2018,0,non-Powerhouse,instate,1
College Prep,Quarters,76,2,Leucadia Independent JC,Leucadia Independent,male,114.1,0,California,California,2016,1,non-Powerhouse,instate,1
College Prep,Quarters,78,2,Los Altos DV,Los Altos,male,113.2,0,California,California,2018,1,non-Powerhouse,instate,1
College Prep,Quarters,5,5,Los Altos JN,Los Altos,male,117.3,0,California,California,2016,1,non-Powerhouse,instate,1
College Prep,Quarters,21,4,Los Altos SN,Los Altos,female,115.9,0,California,California,2016,0,non-Powerhouse,instate,1
College Prep,Quarters,3,5,Loyola AP,Loyola,male,117.6,0,California,California,2016,1,non-Powerhouse,instate,1
College Prep,Quarters,18,4,Loyola BS,Loyola,male,116.3,1,California,California,2017,1,Powerhouse,instate,1
College Prep,Quarters,47,3,Loyola DK,Loyola,male,114.6,1,California,California,2017,1,Powerhouse,instate,1
College Prep,Quarters,45,3,Loyola DW,Loyola,male,114.8,1,California,California,2017,1,Powerhouse,instate,1
College Prep,Quarters,72,2,Loyola GC,Loyola,male,114.65,1,California,California,2018,1,Powerhouse,instate,1
College Prep,Quarters,17,4,Loyola JO,Loyola,male,117,1,California,California,2016,1,Powerhouse,instate,1
College Prep,Quarters,103,1,Loyola NT,Loyola,male,112,1,California,California,2018,1,Powerhouse,instate,1
College Prep,Quarters,53,3,Meadows AT,Meadows,female,113.8,0,California,Nevada,2016,0,non-Powerhouse,outofstate,0
College Prep,Quarters,19,4,Meadows KB,Meadows,female,116.2,0,California,Nevada,2016,0,non-Powerhouse,outofstate,0
College Prep,Quarters,49,3,Meadows SK,Meadows,female,114.1,0,California,Nevada,2016,0,non-Powerhouse,outofstate,0
College Prep,Quarters,98,2,Mission San Jose AK,Mission San Jose,male,109.7,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,4,5,Mission San Jose LS,Mission San Jose,female,117.6,0,California,California,2018,0,non-Powerhouse,instate,1
College Prep,Quarters,16,5,Mission San Jose PB,Mission San Jose,male,115,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,87,2,Mission San Jose RR,Mission San Jose,male,112,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,63,3,Mission San Jose RS,Mission San Jose,male,112.82,0,California,California,2018,1,non-Powerhouse,instate,1
College Prep,Quarters,2,6,Mission San Jose SS,Mission San Jose,male,118.3,0,California,California,2016,1,non-Powerhouse,instate,1
College Prep,Quarters,60,3,Mission San Jose SSa,Mission San Jose,female,113,0,California,California,2018,0,non-Powerhouse,instate,1
College Prep,Quarters,12,5,Mountain View DZ,Mountain View,male,116.1,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,33,4,Mountain View KX,Mountain View,female,115,0,California,California,2017,0,non-Powerhouse,instate,1
College Prep,Quarters,30,4,Mountain View VP,Mountain View,female,115.3,0,California,California,2017,0,non-Powerhouse,instate,1
College Prep,Quarters,34,4,Mountain View VPa,Mountain View,male,114.7,0,California,California,2019,1,non-Powerhouse,instate,1
College Prep,Quarters,38,4,MV Independent LH,MV Independent,female,114.1,0,California,California,2018,0,non-Powerhouse,instate,1
College Prep,Quarters,54,3,MV Independent OZ,MV Independent,male,113.8,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,26,4,MV Independent SS,MV Independent,male,115.4,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,86,2,Notre Dame San Jose DS,Notre Dame San Jose,female,112,0,California,California,2018,0,non-Powerhouse,instate,1
College Prep,Quarters,71,3,Nueva JT,Nueva,male,111.5,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,75,2,Pacific Ridge RS,Pacific Ridge,male,114.1,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,46,3,Palo Alto (Independent) AM,Palo Alto (Independent),male,114.6,0,California,California,2016,1,non-Powerhouse,instate,1
College Prep,Quarters,92,2,Palo Alto (Independent) BH,Palo Alto (Independent),male,110.92,0,California,California,2018,1,non-Powerhouse,instate,1
College Prep,Quarters,56,3,Palo Alto (Independent) CF,Palo Alto (Independent),male,113.6,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,101,1,Palo Alto (Independent) FZ,Palo Alto (Independent),female,113.5,0,California,California,2018,0,non-Powerhouse,instate,1
College Prep,Quarters,74,2,Palo Alto (Independent) GC,Palo Alto (Independent),male,114.44,0,California,California,2016,1,non-Powerhouse,instate,1
College Prep,Quarters,44,3,Pembroke Pines Charter (Independent) JF,Pembroke Pines Charter (Independent),male,115.4,0,California,Florida,2017,1,non-Powerhouse,outofstate,0
College Prep,Quarters,35,4,Presentation AS,Presentation,female,114.4,0,California,California,2017,0,non-Powerhouse,instate,1
College Prep,Quarters,111,0,Presentation JW,Presentation,female,109.1,0,California,California,2018,0,non-Powerhouse,instate,1
College Prep,Quarters,11,5,Presentation MS,Presentation,female,116.1,0,California,California,2016,0,non-Powerhouse,instate,1
College Prep,Quarters,58,3,Presentation RG,Presentation,female,113.1,0,California,California,2016,0,non-Powerhouse,instate,1
College Prep,Quarters,107,1,Quarry Lane LL,Quarry Lane,female,108.8,0,California,California,2019,0,non-Powerhouse,instate,1
College Prep,Quarters,90,2,Saratoga AV,Saratoga,female,111,0,California,California,2017,0,non-Powerhouse,instate,1
College Prep,Quarters,81,2,Saratoga AW,Saratoga,male,112.7,0,California,California,2018,1,non-Powerhouse,instate,1
College Prep,Quarters,104,1,Saratoga SY,Saratoga,male,111.2,0,California,California,2017,1,non-Powerhouse,instate,1
College Prep,Quarters,13,5,Syosset AM,Syosset,male,116,0,California,New York,2017,1,non-Powerhouse,outofstate,0
College Prep,Quarters,8,5,Talley PW,Talley,male,116.9,0,California,NA,NA,1,non-Powerhouse,NA,NA
College Prep,Quarters,50,3,Ventura AP,Ventura,female,114.1,0,California,California,NA,0,non-Powerhouse,instate,1
College Prep,Quarters,55,3,Ventura CW,Ventura,male,113.7,0,California,California,NA,1,non-Powerhouse,instate,1
College Prep,Quarters,14,5,Ventura HW,Ventura,male,115.7,0,California,California,NA,1,non-Powerhouse,instate,1
College Prep,Quarters,36,4,Ventura NA,Ventura,male,114.4,0,California,California,NA,1,non-Powerhouse,instate,1
College Prep,Quarters,10,5,Ventura NS,Ventura,male,116.3,0,California,California,NA,1,non-Powerhouse,instate,1
College Prep,Quarters,62,3,Ventura SS,Ventura,female,113,0,California,California,NA,0,non-Powerhouse,instate,1
College Prep,Quarters,85,2,Ventura SZ,Ventura,female,112,0,California,California,NA,0,non-Powerhouse,instate,1
College Prep,Quarters,42,3,Ventura VV,Ventura,male,116.2,0,California,California,NA,1,non-Powerhouse,instate,1
College Prep,Quarters,65,3,West Ranch JW,West Ranch,male,112.6,0,California,California,2017,1,non-Powerhouse,instate,1
Glenbrooks,Octas,11,6,American Heritage Pla DM,American Heritage Plantation,male,145.6,0,Illinois,Florida,2018,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,126,3,Anderson IS,Anderson,male,139.5,0,Illinois,Texas,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,99,3,Anderson JT,Anderson,male,142.9,0,Illinois,Texas,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,57,4,Apple Valley JB,Apple Valley,male,144.3,0,Illinois,Minnesota,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,37,5,Apple Valley PH,Apple Valley,male,144.5,0,Illinois,Minnesota,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,95,3,Apple Valley SO,Apple Valley,female,143.4,0,Illinois,Minnesota,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,130,3,Appleton East HS (A) JV,Appleton East HS (A),male,139,0,Illinois,Wisconsin,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,53,4,Benjamin Franklin SF,Benjamin Franklin,male,144.7,0,Illinois,NA,NA,1,non-Powerhouse,NA,NA
Glenbrooks,Octas,121,3,Bettendorf RN,Bettendorf,male,140.6,0,Illinois,Iowa,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,127,3,Brentwood EB,Brentwood Middle,female,139.4,1,Illinois,California,2019,0,Powerhouse,outofstate,0
Glenbrooks,Octas,90,4,Brentwood EL,Brentwood Middle,female,139.2,1,Illinois,California,2018,0,Powerhouse,outofstate,0
Glenbrooks,Octas,140,2,Brentwood JD,Brentwood Middle,male,141.17,1,Illinois,California,2018,1,Powerhouse,outofstate,0
Glenbrooks,Octas,159,2,Brentwood KM,Brentwood Middle,female,138.4,1,Illinois,California,2018,0,Powerhouse,outofstate,0
Glenbrooks,Octas,16,5,Bronx High School of DR,Bronx HS of Sc,male,147,0,Illinois,New York,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,61,4,Bronx High School of OK,Bronx HS of Sc,male,144.2,0,Illinois,New York,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,18,5,Bronx High School of ZP,Bronx HS of Sc,female,146.7,0,Illinois,New York,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,128,3,Buffalo Grove BM,Buffalo Grove,male,139.4,0,Illinois,Illinois,2016,1,non-Powerhouse,instate,1
Glenbrooks,Octas,145,2,Buffalo Grove CA,Buffalo Grove,female,140.5,0,Illinois,Illinois,2016,0,non-Powerhouse,instate,1
Glenbrooks,Octas,179,1,Buffalo Grove PK,Buffalo Grove,female,135.8,0,Illinois,Illinois,2016,0,non-Powerhouse,instate,1
Glenbrooks,Octas,28,5,Cambridge Rindge and OS,Cambridge Rindge and Latin,male,145.9,0,Illinois,Massachusetts,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,54,4,Cambridge Rindge and PO,Cambridge Rindge and Latin,female,144.6,0,Illinois,Massachusetts,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,173,1,Carroll QC,Carroll,female,138,0,Illinois,Indianna,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,78,4,Chaminade College Pre ER,Chaminade CP,male,142.4,0,Illinois,California,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,152,2,Chanhassen KL,Chanhassen,male,139.5,0,Illinois,Minnesota,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,107,3,Christopher Columbus JN,Christopher Columbus,male,142.2,0,Illinois,Florida,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,1,7,Clements FT,Clements,male,147.8,0,Illinois,Texas,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,158,2,Colleyville Heritage AS,Colleyville Heritage,female,138.4,0,Illinois,Texas,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,168,2,Colleyville Heritage MS,Colleyville Heritage,female,137,0,Illinois,Texas,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,164,2,Coral Springs AA,Coral Springs,female,138,0,Illinois,Florida,2018,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,122,3,Coral Springs AP,Coral Springs,male,140.3,0,Illinois,Florida,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,133,3,Coral Springs GL,Coral Springs,male,138.6,0,Illinois,Florida,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,139,2,Cypress Bay EN,Cypress Bay,male,141.7,1,Illinois,Florida,2017,1,Powerhouse,outofstate,0
Glenbrooks,Octas,62,4,Cypress Bay JI,Cypress Bay,male,143.8,1,Illinois,Florida,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,4,6,Cypress Bay JS,Cypress Bay,male,147.6,1,Illinois,Florida,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,116,3,Cypress Bay PP,Cypress Bay,female,141.4,1,Illinois,Florida,2016,0,Powerhouse,outofstate,0
Glenbrooks,Octas,101,3,Delbarton EC,Delbarton,male,142.7,0,Illinois,New Jersey,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,29,5,Delbarton VK,Delbarton,male,145.8,0,Illinois,New Jersey,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,146,2,Dougherty Valley AM,Dougherty Valley,male,140.4,0,Illinois,California,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,114,3,Dougherty Valley CS,Dougherty Valley,female,141.5,0,Illinois,California,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,77,4,Dougherty Valley SZ,Dougherty Valley,male,142.5,0,Illinois,California,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,102,3,Dowling Catholic DK,Dowling Catholic,male,142.6,0,Illinois,Iowa,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,88,4,Dowling Catholic JO,Dowling Catholic,female,139.8,0,Illinois,Iowa,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,71,4,Dulles AW,Dulles,male,143,0,Illinois,Texas,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,144,2,duPont Manual DY,duPont Manual,male,140.6,0,Illinois,Kentucky,2018,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,160,2,duPont Manual GS,duPont Manual,male,138.3,0,Illinois,Kentucky,2018,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,167,2,duPont Manual RJ,duPont Manual,female,137.3,0,Illinois,Kentucky,2018,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,153,2,duPont Manual VL,duPont Manual,male,139.5,0,Illinois,Kentucky,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,141,2,Eagan JL,Eagan,male,141.1,0,Illinois,Minnesota,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,156,2,Eagan NM,Eagan,male,138.7,0,Illinois,Minnesota,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,163,2,Eastside Catholic DC,Eastside Catholic,male,138,0,Illinois,Washington,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,135,3,Eastside Catholic NM,Eastside Catholic,male,138.4,0,Illinois,Washington,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,100,3,Edina GM,Edina,female,142.8,0,Illinois,Minnesota,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,51,4,Episcopal AB,Episcopal,male,144.8,0,Illinois,Texas,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,169,2,Fenwick AS,Fenwick,female,136.5,0,Illinois,Illinois,2016,0,non-Powerhouse,instate,1
Glenbrooks,Octas,36,5,Fenwick TS,Fenwick,male,144.6,0,Illinois,Illinois,2016,1,non-Powerhouse,instate,1
Glenbrooks,Octas,58,4,Ft. Lauderdale AO,Ft. Lauderdale,female,144.3,0,Illinois,Florida,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,151,2,Ft. Lauderdale RB,Ft. Lauderdale,male,139.5,0,Illinois,Florida,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,129,3,George Washington KB,George Washington,female,139.1,0,Illinois,Colorado,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,34,5,Gilmour Academy SW,Gilmour,male,145,0,Illinois,Ohio,2018,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,3,7,Greenhill BE,Greenhill,male,147.2,1,Illinois,Texas,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,10,6,Greenhill GB,Greenhill,male,146.6,1,Illinois,Texas,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,14,5,Greenhill VA,Greenhill,male,147.9,1,Illinois,Texas,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,64,4,Harker KQ,Harker,female,143.7,0,Illinois,California,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,117,3,Harker MS,Harker,male,141.1,0,Illinois,California,2018,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,112,3,Harker RX,Harker,male,141.7,0,Illinois,California,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,48,4,Harker SP,Harker,male,145,0,Illinois,California,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,50,4,Harrison EA,Harrison,female,144.9,0,Illinois,New York,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,44,4,Harrison KK,Harrison,female,146.8,0,Illinois,New York,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,23,5,Harrison RP,Harrison,male,146.1,0,Illinois,New York,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,17,5,Harrison SR,Harrison,female,146.7,0,Illinois,New York,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,24,5,Harvard-Westlake CC,Harvard-Westlake,male,146,1,Illinois,California,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,65,4,Harvard-Westlake CE,Harvard-Westlake,male,143.7,1,Illinois,California,2017,1,Powerhouse,outofstate,0
Glenbrooks,Octas,47,4,Harvard-Westlake EE,Harvard-Westlake,male,145.3,1,Illinois,California,2017,1,Powerhouse,outofstate,0
Glenbrooks,Octas,8,6,Harvard-Westlake NS,Harvard-Westlake,male,146.7,1,Illinois,California,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,119,3,Hockaday AJ,Hockaday,female,141,0,Illinois,Texas,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,143,2,Hockaday ED,Hockaday,female,140.7,0,Illinois,Texas,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,110,3,Hockaday KK,Hockaday,female,141.9,0,Illinois,Texas,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,124,3,Hockaday MS,Hockaday,female,139.6,0,Illinois,Texas,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,93,3,Holy Cross RS,Holy Cross,male,143.7,0,Illinois,Louisianna,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,83,4,Holy Cross TL,Holy Cross,male,141.6,0,Illinois,Louisianna,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,171,1,Hoover AM,Hoover,female,140.63,0,Illinois,Ohio,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,105,3,Houston Memorial PK,Houston Memorial,male,142.3,0,Illinois,Texas,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,68,4,Immaculate Heart DD,Immaculate Heart,female,143.4,0,Illinois,California,2018,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,149,2,Immaculate Heart GW,Immaculate Heart,female,139.7,0,Illinois,California,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,91,3,Immaculate Heart LM,Immaculate Heart,female,144.5,0,Illinois,California,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,46,4,Interlake AL,Interlake,female,145.3,0,Illinois,Washington,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,81,4,Isidore Newman AA,Isidore Newman,female,142.1,0,Illinois,Louisianna,2016,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,132,3,James Bowie WG,James Bowie,male,138.7,0,Illinois,Texas,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,154,2,Kent Denver JC,Kent Denver,male,139.2,0,Illinois,Colorado,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,178,1,Kent Denver PW,Kent Denver,male,135.8,0,Illinois,Colorado,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,155,2,Kinkaid JG,Kinkaid,female,139.1,0,Illinois,Texas,2018,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,12,6,Kinkaid JY,Kinkaid,male,145.1,0,Illinois,Texas,2017,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,123,3,Kinkaid VL,Kinkaid,female,140.22,0,Illinois,Texas,2017,0,non-Powerhouse,outofstate,0
Glenbrooks,Octas,35,5,Lake Highland Prepara MC,Lake Highland Prep,male,145,1,Illinois,Florida,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,30,5,Lake Highland Prepara MK,Lake Highland Prep,male,145.5,1,Illinois,Florida,2018,1,Powerhouse,outofstate,0
Glenbrooks,Octas,21,5,Lake Highland Prepara NK,Lake Highland Prep,male,146.2,1,Illinois,Florida,2016,1,Powerhouse,outofstate,0
Glenbrooks,Octas,32,5,Lake Highland Prepara SP,Lake Highland Prep,female,145.3,1,Illinois,Florida,2016,0,Powerhouse,outofstate,0
Glenbrooks,Octas,6,6,Law Magnet DD,Law Magnet,male,147,0,Illinois,Texas,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,111,3,Lexington AQ,Lexington,male,141.7,0,Illinois,Massachusetts,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,13,6,Lexington AS,Lexington,male,144.7,0,Illinois,Massachusetts,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,96,3,Lexington ZA,Lexington,male,143.2,0,Illinois,Massachusetts,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,115,3,Los Altos DV,Los Altos,male,141.4,0,Illinois,California,2018,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,39,5,Los Altos JN,Los Altos,male,143.8,0,Illinois,California,2016,1,non-Powerhouse,outofstate,0
Glenbrooks,Octas,113,3,Los Altos SN,Los Altos,female,141.7,0,Illinois,California,2016,0,non-Powerhouse,outofstate,0
